0	1	2	-132.580276
0	15	3	-175.053207
0	15	63	-176.658569
0	15	40	-176.878479
0	15	37	-179.554260
0	15	43	-184.422150
0	15	27	-186.785004
0	15	14	-189.272675
0	15	8	-191.288239
0	15	51	-195.853210
0	15	53	-197.252853
0	15	30	-198.436478
0	15	20	-199.346390
0	15	21	-199.725113
0	15	46	-200.310364
0	15	85	-201.082825
0	15	47	-202.150970
0	15	31	-202.983505
0	15	29	-205.118011
0	15	64	-205.265350
0	15	69	-206.583344
0	15	61	-207.331757
0	15	25	-207.932571
0	15	28	-211.824463
0	15	48	-212.120911
0	15	41	-212.814026
0	15	42	-215.116943
0	15	79	-215.903915
0	15	65	-216.222321
0	15	36	-219.520233
0	15	18	-220.449631
0	15	11	-220.592316
0	15	66	-220.895905
0	15	75	-223.685471
0	15	73	-224.573944
0	15	23	-225.166779
0	15	33	-225.503830
0	15	34	-226.119629
0	15	77	-226.446365
0	15	24	-226.898590
0	15	71	-228.744400
0	15	39	-229.184494
0	15	35	-230.811951
0	15	49	-231.489319
0	15	55	-231.648941
0	15	76	-232.095215
0	15	44	-232.098572
0	15	70	-233.131134
0	15	74	-233.998535
0	15	78	-234.691315
0	15	16	-235.123383
0	16	56	-135.235535
0	16	52	-135.997345
0	16	22	-140.545029
0	16	54	-142.412018
0	16	26	-144.363892
0	16	32	-145.898743
0	16	58	-147.280869
0	16	62	-151.582718
0	16	45	-155.302185
0	16	38	-157.726593
0	16	72	-159.596680
0	16	63	-160.478333
0	16	53	-166.099640
0	16	20	-166.767639
0	16	25	-169.576324
0	16	3	-173.053940
0	16	28	-175.404053
0	16	30	-175.405380
0	16	50	-175.562073
0	16	43	-176.565125
0	16	8	-178.496445
0	16	14	-179.071671
0	16	37	-186.629807
0	16	48	-189.838226
0	16	51	-192.072876
0	16	29	-192.194214
0	16	57	-194.077698
0	16	21	-195.074249
0	16	47	-195.843857
0	16	31	-196.039185
0	16	40	-196.468170
0	16	64	-197.525558
0	16	46	-199.480713
0	16	61	-201.560104
0	16	27	-210.682465
0	16	65	-212.362030
0	16	85	-212.710297
0	16	79	-214.215408
0	16	42	-216.357452
0	16	36	-217.423126
0	16	11	-218.334106
0	16	34	-221.161224
0	16	66	-221.261719
0	16	69	-221.290619
0	16	18	-222.089874
0	16	73	-223.488586
0	16	23	-223.610474
0	16	41	-224.133362
0	16	39	-224.238068
0	16	49	-225.418121
0	16	33	-226.761505
0	16	35	-227.327820
0	16	75	-227.480835
0	16	24	-228.127228
0	16	77	-228.732208
0	16	16	-230.421158
0	16	74	-230.524521
0	16	76	-231.144241
0	16	55	-233.610291
0	16	70	-233.780014
0	16	44	-234.062759
0	16	71	-234.920227
0	16	78	-236.067703
0	19	52	-122.292496
0	19	56	-122.953522
0	19	58	-126.840691
0	19	32	-130.366730
0	19	51	-134.486298
0	19	26	-135.995865
0	19	45	-136.152069
0	19	54	-136.242905
0	19	72	-136.310150
0	19	14	-140.413605
0	19	22	-140.694382
0	19	63	-143.505539
0	19	43	-143.533966
0	19	47	-144.258057
0	19	3	-144.448669
0	19	62	-145.185242
0	19	38	-146.477600
0	19	85	-148.546997
0	19	31	-148.825409
0	19	20	-155.462402
0	19	29	-157.961441
0	19	37	-158.409424
0	19	50	-162.039001
0	19	65	-165.510071
0	19	40	-166.342194
0	19	28	-167.273132
0	19	27	-167.411819
0	19	8	-167.955078
0	19	30	-170.730881
0	19	46	-172.589569
0	19	57	-180.635956
0	19	66	-185.644852
0	19	61	-186.414062
0	19	53	-186.993683
0	19	42	-192.346466
0	19	48	-193.998001
0	19	25	-194.663940
0	19	21	-196.223633
0	19	36	-197.600937
0	19	41	-198.703110
0	19	69	-205.297241
0	19	18	-205.878769
0	19	73	-208.959595
0	19	23	-209.143036
0	19	11	-209.446625
0	19	64	-209.472961
0	19	34	-210.075378
0	19	79	-210.463181
0	19	33	-211.259384
0	19	49	-216.379532
0	19	77	-216.418655
0	19	75	-216.844177
0	19	16	-217.279526
0	19	35	-217.309509
0	19	44	-217.788544
0	19	55	-217.858337
0	19	71	-218.703217
0	19	24	-218.906708
0	19	76	-220.658432
0	19	70	-220.894684
0	19	74	-221.256027
0	19	78	-223.274414
0	19	39	-227.106918
0	22	22	-126.998711
0	22	52	-128.170441
0	22	56	-132.941315
0	22	26	-133.506973
0	22	38	-136.921204
0	22	54	-136.937195
0	22	32	-137.187866
0	22	58	-140.405060
0	22	62	-144.093323
0	22	53	-146.618774
0	22	45	-148.827637
0	22	50	-150.174515
0	22	46	-150.770065
0	22	37	-160.395859
0	22	61	-162.246216
0	22	40	-164.912354
0	22	29	-165.527161
0	22	3	-166.768875
0	22	63	-170.389343
0	22	51	-171.219971
0	22	20	-174.208817
0	22	42	-174.447906
0	22	43	-175.175262
0	22	72	-177.788910
0	22	14	-178.432037
0	22	47	-179.577881
0	22	8	-181.224792
0	22	64	-181.246124
0	22	30	-184.766418
0	22	25	-186.599380
0	22	57	-190.030731
0	22	85	-191.177216
0	22	28	-191.419571
0	22	36	-191.944061
0	22	11	-192.533890
0	22	41	-193.090912
0	22	69	-193.697632
0	22	79	-195.210632
0	22	18	-195.396179
0	22	31	-195.489655
0	22	65	-197.251984
0	22	66	-199.324005
0	22	33	-201.391754
0	22	21	-201.392548
0	22	73	-202.602539
0	22	23	-202.652023
0	22	34	-203.021057
0	22	35	-203.912445
0	22	48	-205.606796
0	22	75	-205.919159
0	22	49	-207.216309
0	22	27	-207.794464
0	22	44	-207.815948
0	22	24	-208.000397
0	22	39	-208.976532
0	22	77	-209.582794
0	22	70	-211.304276
0	22	55	-212.439514
0	22	78	-213.227905
0	22	74	-214.976349
0	22	16	-217.755020
0	22	76	-218.743500
0	22	71	-219.469513
0	43	89	-130.498093
0	43	14	-131.329529
0	43	3	-135.052689
0	43	90	-139.523773
0	43	58	-139.737122
0	43	8	-141.142365
0	43	86	-141.853088
0	43	103	-143.589233
0	43	15	-143.727463
0	43	99	-148.824615
0	43	94	-149.762131
0	43	95	-153.171722
0	43	69	-156.748428
0	43	26	-157.865875
0	43	61	-158.516815
0	43	11	-162.869232
0	43	91	-169.687637
0	43	105	-174.635803
0	43	98	-187.811188
0	43	52	-189.786102
0	43	100	-191.522522
0	43	17	-195.937988
0	43	93	-198.844116
0	43	85	-200.697769
0	43	63	-201.845932
0	43	96	-205.499359
0	43	18	-205.855011
0	43	97	-208.618103
0	43	107	-210.721344
0	43	13	-210.875702
0	43	87	-213.808899
0	43	92	-214.109589
0	43	88	-216.049988
0	43	108	-216.342407
0	43	109	-219.735474
0	43	106	-220.986710
0	43	110	-222.076279
0	44	14	-140.863281
0	44	15	-144.219971
0	44	89	-144.311447
0	44	90	-145.478912
0	44	3	-145.940643
0	44	94	-148.967117
0	44	11	-158.412537
0	44	8	-158.670319
0	44	93	-169.619186
0	44	52	-178.009705
0	44	106	-183.226257
0	44	100	-184.522888
0	44	58	-184.571014
0	44	96	-189.857178
0	44	63	-193.893204
0	44	108	-197.046890
0	44	17	-198.299057
0	44	110	-201.487808
0	44	95	-205.435150
0	44	97	-205.716003
0	44	26	-205.732788
0	44	99	-207.528839
0	44	86	-209.345383
0	44	98	-209.428589
0	44	91	-210.232758
0	44	18	-210.253265
0	44	85	-211.434280
0	44	61	-212.308197
0	44	109	-215.484558
0	44	13	-220.258453
0	44	69	-222.133575
0	44	105	-222.389709
0	44	103	-222.595947
0	44	92	-224.000519
0	44	88	-226.778458
0	44	87	-231.716187
0	44	107	-233.404373
0	54	14	-150.302368
0	54	8	-153.035507
0	54	11	-154.183823
0	54	3	-157.671463
0	54	7	-207.218964
0	54	17	-244.865234
0	54	18	-253.024704
0	54	13	-253.918777
0	54	16	-264.604736
0	54	111	-266.835388
0	57	8	-141.115067
0	57	18	-145.105118
0	57	3	-145.491699
0	57	14	-149.920349
0	57	13	-153.766968
0	57	7	-187.444992
0	57	17	-194.712250
0	57	111	-218.454620
0	57	16	-220.678528
0	57	11	-228.775177
0	58	14	-128.721390
0	58	8	-129.972092
0	58	3	-137.910782
0	58	11	-147.289398
0	58	18	-189.953308
0	58	17	-200.657135
0	58	13	-204.518585
0	58	7	-206.233505
0	58	111	-218.667465
0	58	16	-223.759644
0	73	148	-112.560608
0	73	159	-113.834427
0	73	132	-114.514839
0	73	11	-114.605057
0	73	154	-115.052345
0	73	150	-116.249199
0	73	152	-116.620499
0	73	151	-116.711601
0	73	158	-117.059769
0	73	157	-117.267838
0	73	137	-118.113205
0	73	153	-118.223053
0	73	8	-121.722145
0	73	170	-122.231461
0	73	163	-122.419426
0	73	149	-123.185936
0	73	161	-124.749565
0	73	169	-124.778793
0	73	3	-125.702087
0	73	156	-125.906830
0	73	155	-125.969177
0	73	14	-126.795029
0	73	168	-129.458878
0	73	13	-130.144379
0	73	162	-134.382950
0	73	147	-140.706497
0	73	146	-144.206329
0	73	160	-191.198868
0	73	145	-197.417908
0	73	18	-205.629242
0	73	17	-210.508484
0	73	16	-219.489502
0	74	148	-119.690765
0	74	150	-120.825508
0	74	152	-123.048126
0	74	132	-123.634811
0	74	159	-123.647827
0	74	11	-123.654755
0	74	154	-124.233299
0	74	157	-125.957695
0	74	8	-126.598633
0	74	3	-126.715622
0	74	161	-126.904587
0	74	158	-127.517563
0	74	137	-127.799042
0	74	151	-127.924072
0	74	163	-128.209351
0	74	169	-128.313568
0	74	149	-129.606110
0	74	170	-129.656433
0	74	14	-130.834000
0	74	153	-131.739868
0	74	146	-132.918106
0	74	155	-133.550644
0	74	13	-134.585114
0	74	162	-135.079895
0	74	147	-135.659149
0	74	168	-138.565552
0	74	156	-151.020172
0	74	160	-156.322845
0	74	145	-164.315186
0	74	17	-197.693298
0	74	18	-206.692490
0	74	16	-220.015167
0	75	3	-117.563759
0	75	167	-122.496674
0	75	14	-123.472588
0	75	132	-125.710060
0	75	11	-126.732849
0	75	8	-127.335190
0	75	137	-129.548645
0	75	171	-129.873505
0	75	165	-130.205200
0	75	164	-131.539673
0	75	147	-139.734802
0	75	13	-140.888184
0	75	166	-143.353638
0	75	146	-143.735641
0	75	18	-144.250214
0	75	145	-145.874252
0	75	17	-151.564178
0	75	128	-154.834290
0	75	16	-187.645737
0	75	160	-196.611755
0	77	132	-124.480881
0	77	137	-127.737335
0	77	14	-127.938698
0	77	8	-128.842392
0	77	167	-131.149139
0	77	164	-131.233795
0	77	3	-132.856781
0	77	147	-133.239685
0	77	11	-136.381775
0	77	165	-137.850388
0	77	171	-138.800308
0	77	166	-141.386871
0	77	13	-146.930801
0	77	145	-153.076355
0	77	128	-164.619263
0	77	18	-180.310669
0	77	146	-181.710480
0	77	17	-198.437378
0	77	160	-207.171173
0	77	16	-221.662155
0	94	14	-121.823364
0	94	3	-125.157234
0	94	113	-126.788330
0	94	190	-127.800369
0	94	203	-128.710907
0	94	202	-128.974731
0	94	116	-129.154480
0	94	99	-129.464142
0	94	192	-130.978073
0	94	15	-132.883163
0	94	188	-133.362564
0	94	8	-134.011780
0	94	210	-141.458099
0	94	196	-143.833298
0	94	206	-145.914459
0	94	201	-145.958710
0	94	212	-146.275665
0	94	18	-146.467728
0	94	194	-148.010544
0	94	197	-150.798279
0	94	204	-151.249008
0	94	189	-152.504700
0	94	198	-153.831329
0	94	122	-154.214828
0	94	195	-157.538818
0	94	205	-161.444153
0	94	17	-161.574234
0	94	193	-164.014832
0	94	51	-164.868668
0	94	199	-164.914917
0	94	200	-165.457886
0	94	208	-173.644180
0	94	13	-176.884491
0	94	217	-185.556763
0	94	187	-187.456512
0	94	191	-188.435333
0	94	63	-189.739517
0	94	109	-197.309509
0	94	209	-198.174301
0	94	126	-205.911407
0	94	207	-210.315369
0	94	16	-217.257996
0	95	3	-128.227554
0	95	113	-137.539612
0	95	192	-144.895844
0	95	15	-145.684494
0	95	198	-148.036987
0	95	190	-148.975052
0	95	116	-149.136658
0	95	202	-149.308838
0	95	203	-150.210068
0	95	17	-150.518982
0	95	206	-159.064499
0	95	194	-160.486633
0	95	99	-166.783203
0	95	188	-171.023972
0	95	196	-171.083206
0	95	200	-174.382141
0	95	18	-174.712189
0	95	8	-177.989960
0	95	14	-178.916595
0	95	201	-179.211807
0	95	122	-180.408936
0	95	217	-182.884644
0	95	63	-183.555893
0	95	208	-186.429230
0	95	210	-198.640686
0	95	51	-199.978500
0	95	205	-203.985138
0	95	199	-205.497375
0	95	189	-208.756439
0	95	197	-209.105682
0	95	212	-209.802795
0	95	109	-209.971710
0	95	193	-211.701797
0	95	187	-213.307877
0	95	207	-213.789337
0	95	204	-214.781158
0	95	195	-215.016235
0	95	13	-215.122635
0	95	209	-215.805847
0	95	126	-219.738525
0	95	191	-223.716827
0	95	16	-224.624008
0	96	3	-123.561829
0	96	116	-128.968842
0	96	190	-131.530380
0	96	192	-132.303040
0	96	203	-133.977493
0	96	15	-137.236938
0	96	113	-137.765259
0	96	99	-139.063034
0	96	202	-139.473862
0	96	14	-141.044678
0	96	188	-142.602905
0	96	210	-144.366241
0	96	122	-144.656158
0	96	8	-146.154785
0	96	196	-148.638184
0	96	206	-154.896301
0	96	201	-155.466827
0	96	204	-156.639923
0	96	197	-158.312256
0	96	205	-159.336792
0	96	194	-160.786713
0	96	189	-164.725006
0	96	18	-172.333740
0	96	17	-175.003632
0	96	51	-175.693298
0	96	199	-177.867584
0	96	193	-181.342041
0	96	212	-181.516022
0	96	195	-185.081161
0	96	208	-190.614777
0	96	63	-193.327759
0	96	200	-197.929977
0	96	198	-204.592590
0	96	191	-204.755600
0	96	209	-210.832306
0	96	207	-212.132019
0	96	13	-213.072235
0	96	187	-214.908569
0	96	217	-216.889252
0	96	109	-216.966736
0	96	126	-220.580719
0	96	16	-228.565613
0	99	15	-128.245392
0	99	99	-130.498444
0	99	202	-132.953537
0	99	3	-135.270935
0	99	113	-135.621552
0	99	14	-136.730576
0	99	206	-137.947296
0	99	203	-140.527679
0	99	212	-142.390549
0	99	196	-142.854813
0	99	18	-143.983368
0	99	8	-144.914276
0	99	122	-152.335602
0	99	188	-152.351059
0	99	192	-153.311096
0	99	190	-154.789398
0	99	16	-157.479645
0	99	211	-157.571991
0	99	201	-159.687912
0	99	51	-169.168503
0	99	63	-174.499527
0	99	116	-174.532257
0	99	197	-175.128479
0	99	189	-176.187286
0	99	193	-181.392960
0	99	195	-181.586182
0	99	209	-184.395706
0	99	198	-188.073273
0	99	205	-190.970062
0	99	194	-191.476776
0	99	200	-192.122238
0	99	204	-192.574509
0	99	210	-192.903534
0	99	13	-202.233337
0	99	109	-203.926422
0	99	207	-205.100861
0	99	126	-207.171265
0	99	217	-208.121857
0	99	191	-208.253723
0	99	199	-209.162979
0	100	3	-129.849945
0	100	202	-130.499451
0	100	113	-132.482559
0	100	15	-133.803009
0	100	99	-136.102325
0	100	206	-136.796051
0	100	196	-138.936737
0	100	14	-139.409576
0	100	188	-141.112579
0	100	203	-141.345398
0	100	8	-141.678925
0	100	192	-148.533997
0	100	18	-149.172241
0	100	122	-149.245880
0	100	190	-149.506943
0	100	212	-152.599030
0	100	211	-153.929199
0	100	16	-158.389114
0	100	189	-167.750488
0	100	205	-168.683548
0	100	210	-169.724243
0	100	197	-170.266739
0	100	116	-171.602234
0	100	194	-171.779037
0	100	201	-172.119553
0	100	51	-173.597107
0	100	204	-179.774231
0	100	13	-188.871368
0	100	63	-191.363449
0	100	109	-195.448334
0	100	200	-196.742310
0	100	193	-198.238495
0	100	198	-199.571381
0	100	195	-200.250259
0	100	207	-203.941040
0	100	199	-206.567764
0	100	209	-206.756897
0	100	217	-210.564423
0	100	126	-214.368912
0	100	191	-215.133118
0	123	243	-133.173431
0	123	3	-134.319458
0	123	14	-136.196533
0	123	8	-137.748169
0	123	245	-139.277756
0	123	201	-142.664124
0	123	246	-143.621155
0	123	235	-144.433228
0	123	233	-145.241470
0	123	229	-146.710388
0	123	242	-149.132141
0	123	241	-149.807678
0	123	227	-150.884338
0	123	196	-151.192932
0	123	231	-151.642685
0	123	239	-152.748016
0	123	240	-153.341019
0	123	226	-154.316284
0	123	228	-154.972961
0	123	230	-156.146210
0	123	222	-158.854980
0	123	221	-159.163147
0	123	244	-159.355286
0	123	190	-159.570160
0	123	199	-161.540894
0	123	223	-162.629456
0	123	18	-164.737534
0	123	224	-165.839127
0	123	96	-166.887650
0	123	237	-169.271530
0	123	99	-170.836456
0	123	232	-176.831329
0	123	236	-178.664520
0	123	207	-187.241089
0	123	225	-188.838745
0	123	51	-189.376190
0	123	122	-189.969452
0	123	188	-192.950455
0	123	234	-194.070114
0	123	210	-194.535767
0	123	11	-194.628311
0	123	198	-195.324799
0	123	116	-197.917419
0	123	208	-199.968765
0	123	197	-200.376648
0	123	238	-211.873810
0	123	247	-222.345703
0	123	16	-227.440887
0	123	217	-227.774261
0	123	191	-229.388763
0	123	187	-231.484070
0	124	229	-134.435425
0	124	245	-139.687546
0	124	3	-140.372604
0	124	243	-145.759796
0	124	227	-146.506683
0	124	246	-151.253357
0	124	242	-153.986877
0	124	233	-154.161255
0	124	51	-156.461884
0	124	224	-158.581665
0	124	239	-158.708344
0	124	201	-161.130646
0	124	14	-161.525925
0	124	196	-161.877991
0	124	221	-164.060577
0	124	236	-164.173599
0	124	8	-164.385391
0	124	240	-166.143341
0	124	241	-166.373871
0	124	199	-166.748016
0	124	244	-170.535034
0	124	235	-171.310425
0	124	237	-172.319748
0	124	99	-174.346954
0	124	225	-176.814987
0	124	222	-177.478836
0	124	231	-179.534439
0	124	226	-180.420471
0	124	190	-183.775818
0	124	232	-190.350922
0	124	18	-193.536560
0	124	96	-193.837189
0	124	11	-194.828827
0	124	223	-195.528336
0	124	198	-209.395996
0	124	228	-210.060837
0	124	197	-210.495697
0	124	208	-212.367813
0	124	210	-212.950607
0	124	238	-213.208466
0	124	191	-219.526550
0	124	116	-219.883591
0	124	188	-220.990219
0	124	207	-223.336975
0	124	122	-224.863007
0	124	234	-226.994751
0	124	187	-231.153976
0	124	230	-231.379959
0	124	217	-233.213043
0	124	247	-234.461624
0	124	16	-236.382294
0	125	3	-124.736031
0	125	233	-133.442810
0	125	245	-137.738983
0	125	8	-138.792648
0	125	229	-140.245056
0	125	14	-140.247086
0	125	243	-140.281738
0	125	222	-142.853577
0	125	196	-142.906311
0	125	231	-143.263947
0	125	240	-146.320984
0	125	224	-146.868256
0	125	210	-146.882141
0	125	190	-150.288849
0	125	242	-150.466217
0	125	237	-150.649750
0	125	201	-151.360870
0	125	246	-152.231049
0	125	244	-152.614349
0	125	239	-157.672272
0	125	236	-159.168030
0	125	227	-160.489487
0	125	226	-165.039597
0	125	241	-166.214844
0	125	221	-168.193756
0	125	18	-174.114578
0	125	197	-175.309525
0	125	11	-176.883926
0	125	232	-179.965988
0	125	225	-185.789154
0	125	228	-186.945114
0	125	51	-188.248581
0	125	99	-191.332886
0	125	122	-193.266159
0	125	96	-193.849579
0	125	207	-194.690781
0	125	199	-194.939789
0	125	235	-202.638916
0	125	208	-203.583649
0	125	188	-204.833740
0	125	198	-207.169678
0	125	234	-209.525909
0	125	223	-209.594772
0	125	116	-214.217682
0	125	217	-217.385376
0	125	238	-217.591736
0	125	230	-217.642487
0	125	247	-220.123260
0	125	16	-221.279999
0	125	191	-229.152527
0	125	187	-231.168472
0	126	3	-103.203804
0	126	226	-105.299545
0	126	190	-105.968857
0	126	14	-106.936874
0	126	238	-107.383438
0	126	240	-107.432175
0	126	231	-107.769485
0	126	244	-108.399231
0	126	222	-108.400940
0	126	224	-108.645180
0	126	243	-108.995865
0	126	196	-110.669098
0	126	237	-111.118942
0	126	241	-111.133011
0	126	236	-111.232613
0	126	245	-111.451706
0	126	233	-113.066925
0	126	8	-113.872498
0	126	188	-113.902100
0	126	227	-114.228470
0	126	221	-114.995888
0	126	99	-117.697716
0	126	51	-117.740982
0	126	239	-119.832001
0	126	201	-120.195213
0	126	246	-120.585281
0	126	122	-122.998581
0	126	225	-123.707474
0	126	228	-124.914001
0	126	232	-127.080719
0	126	242	-127.324814
0	126	247	-127.541023
0	126	229	-128.631561
0	126	235	-128.839111
0	126	198	-129.869568
0	126	96	-132.712448
0	126	18	-133.319504
0	126	199	-136.293274
0	126	223	-137.589691
0	126	116	-139.984680
0	126	208	-144.022308
0	126	197	-146.633118
0	126	210	-149.652130
0	126	16	-163.516907
0	126	11	-168.104309
0	126	230	-169.819061
0	126	234	-172.296753
0	126	217	-173.614441
0	126	187	-179.495956
0	126	207	-183.201385
0	126	191	-189.293304
0	127	14	-137.570999
0	127	3	-142.360001
0	127	237	-144.336243
0	127	231	-148.494751
0	127	8	-149.329926
0	127	245	-149.731323
0	127	16	-153.350342
0	127	229	-154.746185
0	127	247	-157.873489
0	127	230	-162.044098
0	127	222	-162.628738
0	127	244	-167.528519
0	127	122	-167.634277
0	127	225	-173.440643
0	127	238	-176.835709
0	127	227	-178.947235
0	127	18	-178.971375
0	127	221	-181.276276
0	127	197	-182.105164
0	127	243	-182.260712
0	127	188	-183.251312
0	127	196	-184.325439
0	127	242	-187.638336
0	127	241	-187.655212
0	127	208	-188.846832
0	127	116	-189.023422
0	127	232	-190.049728
0	127	240	-192.001144
0	127	210	-194.601974
0	127	239	-194.985565
0	127	233	-195.544037
0	127	11	-196.478806
0	127	99	-196.497910
0	127	51	-200.424500
0	127	201	-202.414154
0	127	236	-203.868896
0	127	228	-204.062042
0	127	226	-204.877991
0	127	190	-205.718781
0	127	199	-206.122345
0	127	198	-206.782013
0	127	223	-207.761948
0	127	246	-207.986542
0	127	235	-208.006943
0	127	234	-209.076904
0	127	96	-209.163895
0	127	224	-212.545135
0	127	207	-213.701599
0	127	191	-244.097717
0	127	217	-245.733948
0	127	187	-249.617508
0	144	3	-144.985687
0	144	14	-150.636475
0	144	251	-153.403442
0	144	258	-164.200989
0	144	201	-164.434662
0	144	18	-168.715057
0	144	8	-169.568085
0	144	199	-174.015823
0	144	17	-200.170898
0	144	113	-205.841980
0	144	256	-206.671967
0	144	252	-216.672012
0	144	257	-228.567276
0	144	200	-228.575577
0	144	253	-229.649612
0	144	63	-231.333344
0	144	187	-233.316818
0	144	11	-236.429947
0	144	254	-237.268768
0	144	255	-238.506653
0	144	109	-240.964645
0	144	191	-241.392395
0	144	110	-243.740555
0	144	13	-245.163208
0	144	208	-245.828262
0	144	248	-246.682983
0	144	249	-247.426651
0	144	16	-250.152817
0	144	250	-250.449432
0	145	3	-119.388016
0	145	14	-129.901062
0	145	258	-135.111145
0	145	113	-139.961365
0	145	251	-151.240768
0	145	8	-151.560181
0	145	201	-154.661545
0	145	199	-167.893890
0	145	18	-172.797318
0	145	253	-186.550186
0	145	17	-188.524109
0	145	256	-190.829605
0	145	63	-195.768951
0	145	255	-201.608337
0	145	252	-203.020447
0	145	257	-203.295837
0	145	11	-205.154541
0	145	254	-205.374130
0	145	109	-207.907166
0	145	187	-208.939026
0	145	110	-211.702240
0	145	191	-216.362473
0	145	200	-219.612732
0	145	250	-220.340912
0	145	16	-226.657120
0	145	249	-231.700836
0	145	13	-232.975128
0	145	248	-243.416275
0	145	208	-248.494781
0	146	14	-126.144150
0	146	3	-126.736038
0	146	251	-129.834808
0	146	8	-133.603394
0	146	258	-136.900314
0	146	201	-142.854736
0	146	187	-144.212662
0	146	257	-144.224060
0	146	63	-148.805206
0	146	255	-149.702850
0	146	199	-151.983688
0	146	11	-153.977722
0	146	252	-159.200378
0	146	113	-159.230682
0	146	254	-160.953339
0	146	17	-161.355240
0	146	18	-164.617004
0	146	253	-167.138199
0	146	256	-167.594940
0	146	249	-176.286865
0	146	13	-177.662201
0	146	191	-182.005615
0	146	250	-188.481720
0	146	248	-190.777222
0	146	110	-195.834152
0	146	109	-197.864243
0	146	208	-203.185730
0	146	200	-205.551208
0	146	16	-228.478180
0	147	3	-125.103760
0	147	14	-139.294312
0	147	201	-140.177826
0	147	256	-149.936981
0	147	199	-151.953491
0	147	11	-154.391357
0	147	258	-154.959534
0	147	8	-155.593628
0	147	251	-157.133148
0	147	18	-157.141266
0	147	257	-158.590286
0	147	113	-164.265823
0	147	254	-164.401184
0	147	253	-191.412903
0	147	17	-193.500824
0	147	252	-208.497681
0	147	248	-211.614471
0	147	200	-213.307159
0	147	63	-215.537674
0	147	110	-219.592438
0	147	255	-222.090088
0	147	13	-223.113403
0	147	187	-223.854019
0	147	208	-230.011124
0	147	191	-231.106873
0	147	16	-234.961945
0	147	250	-235.469391
0	147	109	-238.861954
0	147	249	-245.374695
0	148	3	-142.873337
0	148	251	-149.190979
0	148	14	-150.670914
0	148	8	-150.766144
0	148	258	-151.402405
