23.0	32.0
23.0	40.0
23.0	72.0
23.0	71.0
23.0	75.0
24.0	23.0
24.0	61.0
24.0	43.0
24.0	58.0
24.0	32.0
24.0	56.0
24.0	22.0
24.0	31.0
24.0	21.0
24.0	26.0
24.0	20.0
24.0	63.0
24.0	39.0
24.0	41.0
24.0	51.0
24.0	79.0
24.0	78.0
24.0	28.0
24.0	70.0
24.0	53.0
24.0	42.0
24.0	11.0
24.0	33.0
24.0	48.0
24.0	44.0
24.0	50.0
24.0	35.0
24.0	37.0
24.0	16.0
24.0	52.0
24.0	57.0
24.0	66.0
24.0	18.0
24.0	45.0
24.0	46.0
24.0	55.0
24.0	34.0
24.0	30.0
24.0	77.0
24.0	3.0
24.0	25.0
24.0	47.0
24.0	69.0
24.0	8.0
24.0	14.0
24.0	36.0
24.0	27.0
24.0	74.0
24.0	73.0
24.0	49.0
24.0	65.0
24.0	64.0
24.0	54.0
24.0	85.0
24.0	29.0
24.0	38.0
24.0	76.0
24.0	62.0
24.0	40.0
24.0	72.0
24.0	71.0
24.0	75.0
24.0	24.0
25.0	3.0
25.0	61.0
25.0	38.0
25.0	45.0
25.0	59.0
25.0	40.0
25.0	28.0
25.0	60.0
25.0	58.0
25.0	25.0
25.0	57.0
25.0	67.0
25.0	62.0
25.0	63.0
25.0	48.0
25.0	30.0
25.0	20.0
25.0	41.0
25.0	51.0
25.0	43.0
25.0	37.0
25.0	68.0
25.0	66.0
25.0	22.0
25.0	32.0
25.0	27.0
25.0	46.0
25.0	13.0
25.0	23.0
25.0	42.0
25.0	24.0
27.0	28.0
27.0	31.0
27.0	41.0
27.0	3.0
27.0	52.0
27.0	43.0
27.0	53.0
27.0	51.0
27.0	25.0
27.0	73.0
27.0	22.0
27.0	20.0
27.0	63.0
27.0	39.0
27.0	79.0
27.0	78.0
27.0	61.0
27.0	26.0
27.0	70.0
27.0	42.0
27.0	11.0
27.0	33.0
27.0	48.0
27.0	44.0
27.0	50.0
27.0	35.0
27.0	37.0
27.0	16.0
27.0	21.0
27.0	56.0
27.0	57.0
27.0	66.0
27.0	18.0
27.0	45.0
27.0	46.0
27.0	55.0
27.0	58.0
27.0	34.0
27.0	30.0
27.0	77.0
27.0	47.0
27.0	69.0
27.0	8.0
27.0	14.0
27.0	36.0
27.0	27.0
27.0	74.0
27.0	49.0
27.0	65.0
27.0	64.0
27.0	54.0
27.0	85.0
27.0	29.0
27.0	38.0
27.0	76.0
27.0	62.0
27.0	32.0
27.0	40.0
27.0	72.0
27.0	23.0
27.0	71.0
27.0	75.0
27.0	24.0
28.0	37.0
28.0	65.0
28.0	51.0
28.0	43.0
28.0	48.0
28.0	20.0
28.0	28.0
28.0	21.0
28.0	53.0
28.0	25.0
28.0	22.0
28.0	27.0
28.0	62.0
28.0	32.0
28.0	16.0
28.0	39.0
28.0	63.0
28.0	79.0
28.0	41.0
28.0	78.0
28.0	61.0
28.0	26.0
28.0	70.0
28.0	42.0
28.0	11.0
28.0	33.0
28.0	44.0
28.0	50.0
28.0	35.0
28.0	66.0
28.0	52.0
28.0	57.0
28.0	56.0
28.0	18.0
28.0	45.0
28.0	46.0
28.0	55.0
28.0	58.0
28.0	34.0
28.0	30.0
28.0	77.0
28.0	3.0
28.0	47.0
28.0	69.0
28.0	8.0
28.0	14.0
28.0	36.0
28.0	74.0
28.0	73.0
28.0	49.0
28.0	64.0
28.0	54.0
28.0	31.0
28.0	85.0
28.0	29.0
28.0	38.0
28.0	76.0
28.0	40.0
28.0	72.0
28.0	23.0
28.0	71.0
28.0	75.0
28.0	24.0
29.0	74.0
29.0	32.0
29.0	72.0
29.0	22.0
29.0	56.0
29.0	38.0
29.0	20.0
29.0	57.0
29.0	63.0
29.0	28.0
29.0	54.0
29.0	75.0
29.0	69.0
29.0	3.0
29.0	26.0
29.0	58.0
29.0	27.0
29.0	31.0
29.0	79.0
29.0	51.0
29.0	39.0
29.0	41.0
29.0	78.0
29.0	61.0
29.0	70.0
29.0	53.0
29.0	42.0
29.0	11.0
29.0	33.0
29.0	48.0
29.0	44.0
29.0	50.0
29.0	35.0
29.0	37.0
29.0	16.0
29.0	21.0
29.0	52.0
29.0	66.0
29.0	18.0
29.0	45.0
29.0	46.0
29.0	55.0
29.0	34.0
29.0	30.0
29.0	77.0
29.0	25.0
29.0	47.0
29.0	8.0
29.0	14.0
29.0	36.0
29.0	73.0
29.0	49.0
29.0	65.0
29.0	64.0
29.0	85.0
29.0	43.0
29.0	29.0
29.0	76.0
29.0	62.0
29.0	40.0
29.0	23.0
29.0	71.0
29.0	24.0
30.0	43.0
30.0	63.0
30.0	32.0
30.0	42.0
30.0	46.0
30.0	37.0
30.0	20.0
30.0	31.0
30.0	28.0
30.0	3.0
30.0	76.0
30.0	22.0
30.0	41.0
30.0	21.0
30.0	39.0
30.0	51.0
30.0	79.0
30.0	78.0
30.0	61.0
30.0	26.0
30.0	70.0
30.0	53.0
30.0	11.0
30.0	33.0
30.0	48.0
30.0	44.0
30.0	50.0
30.0	35.0
30.0	16.0
30.0	52.0
30.0	56.0
30.0	57.0
30.0	66.0
30.0	18.0
30.0	45.0
30.0	55.0
30.0	58.0
30.0	34.0
30.0	30.0
30.0	77.0
30.0	25.0
30.0	47.0
30.0	69.0
30.0	8.0
30.0	14.0
30.0	36.0
30.0	27.0
30.0	74.0
30.0	73.0
30.0	49.0
30.0	65.0
30.0	64.0
30.0	54.0
30.0	85.0
30.0	29.0
30.0	38.0
30.0	62.0
30.0	40.0
30.0	72.0
30.0	23.0
30.0	71.0
30.0	75.0
30.0	24.0
31.0	30.0
31.0	73.0
31.0	24.0
31.0	77.0
31.0	57.0
31.0	58.0
31.0	42.0
31.0	8.0
31.0	72.0
31.0	69.0
31.0	78.0
31.0	64.0
31.0	48.0
31.0	21.0
31.0	22.0
31.0	49.0
31.0	3.0
31.0	14.0
31.0	18.0
31.0	20.0
31.0	63.0
31.0	39.0
31.0	51.0
31.0	41.0
31.0	79.0
31.0	61.0
31.0	26.0
31.0	28.0
31.0	70.0
31.0	53.0
31.0	11.0
31.0	33.0
31.0	44.0
31.0	50.0
31.0	35.0
31.0	37.0
31.0	16.0
31.0	66.0
31.0	52.0
31.0	56.0
31.0	45.0
31.0	46.0
31.0	55.0
31.0	34.0
31.0	25.0
31.0	47.0
31.0	36.0
31.0	27.0
31.0	74.0
31.0	65.0
31.0	54.0
31.0	31.0
31.0	43.0
31.0	85.0
31.0	29.0
31.0	38.0
31.0	76.0
31.0	62.0
31.0	32.0
31.0	40.0
31.0	23.0
31.0	71.0
31.0	75.0
32.0	41.0
32.0	22.0
32.0	58.0
32.0	54.0
32.0	45.0
32.0	40.0
32.0	30.0
32.0	61.0
32.0	48.0
32.0	27.0
32.0	65.0
32.0	62.0
32.0	53.0
32.0	69.0
32.0	23.0
32.0	14.0
32.0	51.0
32.0	20.0
32.0	63.0
32.0	79.0
32.0	39.0
32.0	78.0
32.0	26.0
32.0	28.0
32.0	70.0
32.0	42.0
32.0	11.0
32.0	33.0
32.0	44.0
32.0	50.0
32.0	35.0
32.0	37.0
32.0	16.0
32.0	21.0
32.0	52.0
32.0	57.0
32.0	56.0
32.0	66.0
32.0	18.0
32.0	46.0
32.0	55.0
32.0	34.0
32.0	77.0
32.0	3.0
32.0	25.0
32.0	47.0
32.0	8.0
32.0	36.0
32.0	74.0
32.0	73.0
32.0	49.0
32.0	64.0
32.0	31.0
32.0	43.0
32.0	85.0
32.0	29.0
32.0	38.0
32.0	76.0
32.0	32.0
32.0	72.0
32.0	71.0
32.0	75.0
32.0	24.0
34.0	41.0
34.0	14.0
34.0	28.0
34.0	51.0
34.0	42.0
34.0	21.0
34.0	65.0
34.0	24.0
34.0	37.0
34.0	23.0
34.0	38.0
34.0	20.0
34.0	63.0
34.0	81.0
34.0	61.0
34.0	26.0
34.0	82.0
34.0	53.0
34.0	48.0
34.0	84.0
34.0	66.0
34.0	52.0
34.0	57.0
34.0	22.0
34.0	56.0
34.0	18.0
34.0	46.0
34.0	58.0
34.0	80.0
34.0	30.0
34.0	3.0
34.0	47.0
34.0	69.0
34.0	25.0
34.0	27.0
34.0	31.0
34.0	43.0
34.0	83.0
34.0	62.0
34.0	40.0
34.0	32.0
35.0	63.0
35.0	42.0
35.0	32.0
35.0	51.0
35.0	37.0
35.0	3.0
35.0	24.0
35.0	48.0
35.0	46.0
35.0	61.0
35.0	28.0
35.0	25.0
35.0	52.0
35.0	23.0
35.0	43.0
35.0	30.0
35.0	31.0
35.0	21.0
35.0	16.0
35.0	20.0
35.0	79.0
35.0	39.0
35.0	41.0
35.0	78.0
35.0	26.0
35.0	70.0
35.0	53.0
35.0	11.0
35.0	33.0
35.0	44.0
35.0	50.0
35.0	35.0
35.0	66.0
35.0	57.0
35.0	22.0
35.0	56.0
35.0	18.0
35.0	45.0
35.0	55.0
35.0	58.0
35.0	34.0
35.0	77.0
35.0	47.0
35.0	69.0
35.0	8.0
35.0	14.0
35.0	36.0
35.0	27.0
35.0	74.0
35.0	73.0
35.0	49.0
35.0	65.0
35.0	64.0
35.0	54.0
35.0	85.0
35.0	29.0
35.0	38.0
35.0	76.0
35.0	62.0
35.0	40.0
35.0	72.0
35.0	71.0
35.0	75.0
36.0	31.0
36.0	37.0
36.0	32.0
36.0	63.0
36.0	53.0
36.0	61.0
36.0	16.0
36.0	58.0
36.0	36.0
36.0	21.0
36.0	41.0
36.0	24.0
36.0	40.0
36.0	26.0
36.0	28.0
36.0	20.0
36.0	51.0
36.0	66.0
36.0	39.0
36.0	57.0
36.0	38.0
36.0	48.0
36.0	43.0
36.0	22.0
36.0	56.0
36.0	27.0
36.0	52.0
36.0	79.0
36.0	78.0
36.0	70.0
36.0	42.0
36.0	11.0
36.0	33.0
36.0	44.0
36.0	50.0
36.0	35.0
36.0	18.0
36.0	45.0
36.0	46.0
36.0	55.0
36.0	34.0
36.0	30.0
36.0	77.0
36.0	3.0
36.0	25.0
36.0	47.0
36.0	69.0
36.0	8.0
36.0	14.0
36.0	74.0
36.0	73.0
36.0	49.0
36.0	65.0
36.0	64.0
36.0	54.0
36.0	85.0
36.0	29.0
36.0	76.0
36.0	62.0
36.0	72.0
36.0	23.0
36.0	71.0
36.0	75.0
37.0	58.0
37.0	43.0
37.0	65.0
37.0	22.0
37.0	28.0
37.0	32.0
37.0	25.0
37.0	51.0
37.0	62.0
37.0	38.0
37.0	23.0
37.0	30.0
37.0	42.0
37.0	39.0
37.0	21.0
37.0	24.0
37.0	20.0
37.0	63.0
37.0	79.0
37.0	41.0
37.0	78.0
37.0	61.0
37.0	26.0
37.0	70.0
37.0	53.0
37.0	11.0
37.0	33.0
37.0	48.0
37.0	44.0
37.0	50.0
37.0	35.0
37.0	37.0
37.0	16.0
37.0	66.0
37.0	52.0
37.0	57.0
37.0	56.0
37.0	18.0
37.0	45.0
37.0	46.0
37.0	55.0
37.0	34.0
37.0	77.0
37.0	3.0
37.0	47.0
37.0	69.0
37.0	8.0
37.0	14.0
37.0	36.0
37.0	27.0
37.0	74.0
37.0	73.0
37.0	49.0
37.0	64.0
37.0	54.0
37.0	31.0
37.0	85.0
37.0	29.0
37.0	76.0
37.0	40.0
37.0	72.0
37.0	71.0
37.0	75.0
38.0	20.0
38.0	31.0
38.0	57.0
38.0	21.0
38.0	22.0
38.0	58.0
38.0	51.0
38.0	38.0
38.0	39.0
38.0	53.0
38.0	42.0
38.0	69.0
38.0	40.0
38.0	23.0
38.0	28.0
38.0	45.0
38.0	3.0
38.0	61.0
38.0	25.0
38.0	37.0
38.0	63.0
38.0	79.0
38.0	41.0
38.0	78.0
38.0	26.0
38.0	70.0
38.0	11.0
38.0	33.0
38.0	48.0
38.0	44.0
38.0	50.0
38.0	35.0
38.0	16.0
38.0	66.0
38.0	52.0
38.0	56.0
38.0	18.0
38.0	46.0
38.0	55.0
38.0	34.0
38.0	30.0
38.0	77.0
38.0	47.0
38.0	8.0
38.0	14.0
38.0	36.0
38.0	27.0
38.0	74.0
38.0	73.0
38.0	49.0
38.0	65.0
38.0	64.0
38.0	54.0
38.0	85.0
38.0	43.0
38.0	29.0
38.0	76.0
38.0	62.0
38.0	32.0
38.0	72.0
38.0	71.0
38.0	75.0
38.0	24.0
40.0	42.0
40.0	80.0
40.0	20.0
40.0	3.0
40.0	27.0
40.0	51.0
40.0	21.0
40.0	81.0
40.0	62.0
40.0	52.0
40.0	40.0
40.0	53.0
40.0	82.0
40.0	24.0
40.0	57.0
40.0	32.0
40.0	83.0
40.0	43.0
40.0	26.0
40.0	69.0
40.0	38.0
40.0	63.0
40.0	37.0
40.0	84.0
40.0	22.0
40.0	30.0
40.0	48.0
40.0	41.0
40.0	31.0
40.0	47.0
40.0	66.0
40.0	25.0
40.0	56.0
40.0	61.0
40.0	18.0
40.0	14.0
40.0	28.0
40.0	46.0
40.0	58.0
40.0	23.0
40.0	65.0
41.0	80.0
41.0	84.0
41.0	43.0
41.0	56.0
41.0	47.0
41.0	83.0
41.0	81.0
41.0	37.0
41.0	20.0
41.0	22.0
41.0	32.0
41.0	58.0
41.0	48.0
41.0	3.0
41.0	46.0
41.0	38.0
41.0	25.0
41.0	30.0
41.0	53.0
41.0	28.0
41.0	63.0
41.0	21.0
41.0	41.0
41.0	31.0
41.0	57.0
41.0	51.0
41.0	66.0
41.0	52.0
41.0	69.0
41.0	61.0
41.0	18.0
41.0	14.0
41.0	62.0
41.0	26.0
41.0	40.0
41.0	27.0
41.0	82.0
41.0	23.0
41.0	42.0
41.0	65.0
41.0	24.0
45.0	63.0
45.0	52.0
45.0	101.0
45.0	90.0
45.0	3.0
45.0	88.0
45.0	58.0
45.0	89.0
45.0	61.0
45.0	91.0
45.0	69.0
45.0	102.0
45.0	99.0
45.0	100.0
45.0	8.0
45.0	103.0
45.0	104.0
45.0	26.0
45.0	86.0
45.0	85.0
45.0	15.0
45.0	18.0
45.0	14.0
45.0	97.0
45.0	95.0
45.0	107.0
46.0	95.0
46.0	14.0
46.0	90.0
46.0	58.0
46.0	105.0
46.0	52.0
46.0	87.0
46.0	88.0
46.0	106.0
46.0	15.0
46.0	94.0
46.0	93.0
46.0	99.0
46.0	98.0
46.0	107.0
46.0	69.0
46.0	89.0
46.0	3.0
46.0	26.0
46.0	91.0
46.0	85.0
46.0	61.0
46.0	63.0
46.0	8.0
46.0	18.0
46.0	97.0
46.0	86.0
48.0	52.0
48.0	11.0
48.0	69.0
48.0	90.0
48.0	14.0
48.0	8.0
48.0	103.0
48.0	106.0
48.0	108.0
48.0	18.0
48.0	86.0
48.0	3.0
48.0	93.0
48.0	97.0
48.0	91.0
48.0	63.0
48.0	92.0
48.0	61.0
48.0	87.0
48.0	13.0
48.0	95.0
48.0	85.0
48.0	15.0
48.0	98.0
48.0	100.0
48.0	105.0
48.0	109.0
48.0	88.0
48.0	26.0
48.0	110.0
48.0	99.0
48.0	58.0
48.0	96.0
48.0	107.0
48.0	17.0
48.0	94.0
48.0	89.0
50.0	108.0
50.0	106.0
50.0	18.0
50.0	93.0
50.0	99.0
50.0	89.0
50.0	87.0
50.0	11.0
50.0	69.0
50.0	90.0
50.0	97.0
50.0	61.0
50.0	105.0
50.0	63.0
50.0	95.0
50.0	26.0
50.0	109.0
50.0	8.0
50.0	110.0
50.0	14.0
50.0	15.0
50.0	96.0
50.0	94.0
50.0	103.0
50.0	85.0
50.0	3.0
50.0	98.0
50.0	100.0
50.0	91.0
50.0	52.0
50.0	88.0
50.0	13.0
50.0	58.0
50.0	86.0
50.0	107.0
50.0	92.0
50.0	17.0
51.0	90.0
51.0	15.0
51.0	86.0
51.0	11.0
51.0	8.0
51.0	58.0
51.0	98.0
51.0	87.0
51.0	95.0
51.0	97.0
51.0	93.0
51.0	94.0
51.0	63.0
51.0	92.0
51.0	26.0
51.0	103.0
51.0	17.0
51.0	100.0
51.0	109.0
51.0	61.0
51.0	89.0
51.0	91.0
51.0	105.0
51.0	52.0
51.0	18.0
51.0	13.0
51.0	106.0
51.0	96.0
51.0	3.0
51.0	69.0
51.0	14.0
51.0	108.0
51.0	85.0
51.0	88.0
51.0	110.0
51.0	99.0
51.0	107.0
52.0	8.0
52.0	26.0
52.0	88.0
52.0	69.0
52.0	58.0
52.0	90.0
52.0	91.0
52.0	85.0
52.0	63.0
52.0	52.0
52.0	89.0
52.0	93.0
52.0	18.0
52.0	98.0
52.0	94.0
52.0	100.0
52.0	109.0
52.0	61.0
52.0	17.0
52.0	11.0
52.0	103.0
52.0	15.0
52.0	105.0
52.0	97.0
52.0	13.0
52.0	106.0
52.0	96.0
52.0	3.0
52.0	14.0
52.0	95.0
52.0	108.0
52.0	87.0
52.0	110.0
52.0	99.0
52.0	86.0
52.0	107.0
52.0	92.0
53.0	87.0
53.0	8.0
53.0	3.0
53.0	99.0
53.0	108.0
53.0	14.0
53.0	96.0
53.0	93.0
53.0	86.0
53.0	15.0
53.0	63.0
53.0	90.0
53.0	95.0
53.0	92.0
53.0	98.0
53.0	58.0
53.0	11.0
53.0	103.0
53.0	100.0
53.0	109.0
53.0	61.0
53.0	26.0
53.0	17.0
53.0	94.0
53.0	89.0
53.0	91.0
53.0	105.0
53.0	52.0
53.0	18.0
53.0	97.0
53.0	13.0
53.0	106.0
53.0	69.0
53.0	85.0
53.0	88.0
53.0	110.0
53.0	107.0
55.0	14.0
55.0	111.0
55.0	17.0
55.0	13.0
55.0	16.0
55.0	18.0
55.0	7.0
55.0	3.0
55.0	8.0
55.0	11.0
56.0	17.0
56.0	3.0
56.0	11.0
56.0	7.0
56.0	111.0
56.0	16.0
56.0	8.0
56.0	18.0
56.0	14.0
56.0	13.0
59.0	14.0
59.0	8.0
59.0	13.0
59.0	11.0
59.0	3.0
59.0	7.0
59.0	16.0
59.0	18.0
59.0	111.0
59.0	17.0
60.0	8.0
60.0	13.0
60.0	11.0
60.0	18.0
60.0	14.0
60.0	3.0
60.0	7.0
60.0	16.0
60.0	111.0
60.0	17.0
61.0	11.0
61.0	18.0
61.0	3.0
61.0	14.0
61.0	16.0
61.0	17.0
61.0	8.0
61.0	13.0
63.0	14.0
63.0	3.0
63.0	18.0
63.0	8.0
63.0	11.0
63.0	13.0
63.0	7.0
63.0	111.0
63.0	17.0
63.0	16.0
64.0	11.0
64.0	16.0
64.0	3.0
64.0	8.0
64.0	17.0
64.0	18.0
64.0	13.0
64.0	7.0
64.0	111.0
64.0	14.0
65.0	112.0
65.0	113.0
65.0	17.0
65.0	46.0
65.0	14.0
65.0	3.0
65.0	114.0
65.0	8.0
65.0	18.0
65.0	115.0
65.0	116.0
65.0	117.0
65.0	118.0
65.0	13.0
65.0	16.0
65.0	119.0
65.0	126.0
65.0	63.0
65.0	51.0
65.0	127.0
65.0	123.0
65.0	122.0
65.0	61.0
65.0	125.0
65.0	58.0
66.0	14.0
66.0	120.0
66.0	11.0
66.0	8.0
66.0	3.0
66.0	121.0
66.0	63.0
66.0	117.0
66.0	109.0
66.0	122.0
66.0	123.0
66.0	18.0
66.0	16.0
66.0	114.0
66.0	112.0
66.0	61.0
66.0	51.0
66.0	58.0
66.0	124.0
66.0	46.0
66.0	125.0
66.0	126.0
66.0	115.0
66.0	116.0
66.0	127.0
66.0	113.0
66.0	17.0
66.0	119.0
67.0	114.0
67.0	126.0
67.0	117.0
67.0	112.0
67.0	61.0
67.0	116.0
67.0	123.0
67.0	125.0
67.0	46.0
67.0	63.0
67.0	119.0
67.0	14.0
67.0	122.0
67.0	13.0
67.0	17.0
67.0	113.0
67.0	8.0
67.0	118.0
67.0	16.0
67.0	3.0
67.0	127.0
67.0	58.0
67.0	115.0
67.0	51.0
67.0	18.0
69.0	14.0
69.0	18.0
69.0	3.0
69.0	7.0
69.0	16.0
69.0	8.0
69.0	111.0
69.0	13.0
69.0	17.0
69.0	11.0
70.0	8.0
70.0	11.0
70.0	14.0
70.0	16.0
70.0	18.0
70.0	3.0
70.0	7.0
70.0	111.0
70.0	13.0
70.0	17.0
71.0	128.0
71.0	129.0
71.0	130.0
71.0	131.0
71.0	132.0
71.0	133.0
71.0	134.0
71.0	135.0
71.0	136.0
71.0	17.0
71.0	137.0
71.0	14.0
71.0	18.0
71.0	138.0
71.0	3.0
71.0	139.0
71.0	140.0
71.0	141.0
71.0	8.0
71.0	142.0
71.0	143.0
71.0	144.0
71.0	297.0
71.0	298.0
71.0	296.0
71.0	160.0
71.0	145.0
72.0	14.0
72.0	11.0
72.0	8.0
72.0	145.0
72.0	137.0
72.0	146.0
72.0	147.0
72.0	128.0
72.0	3.0
72.0	7.0
72.0	16.0
72.0	18.0
72.0	132.0
72.0	111.0
72.0	13.0
72.0	160.0
72.0	17.0
76.0	137.0
76.0	150.0
76.0	148.0
76.0	161.0
76.0	163.0
76.0	157.0
76.0	168.0
76.0	8.0
76.0	169.0
76.0	159.0
76.0	153.0
76.0	160.0
76.0	151.0
76.0	158.0
76.0	3.0
76.0	152.0
76.0	156.0
76.0	155.0
76.0	17.0
76.0	170.0
76.0	13.0
76.0	145.0
76.0	147.0
76.0	16.0
76.0	18.0
76.0	14.0
76.0	132.0
76.0	149.0
76.0	154.0
76.0	162.0
76.0	146.0
76.0	11.0
78.0	159.0
78.0	132.0
78.0	137.0
78.0	151.0
78.0	11.0
78.0	169.0
78.0	157.0
78.0	168.0
78.0	149.0
78.0	18.0
78.0	8.0
78.0	154.0
78.0	153.0
78.0	170.0
78.0	17.0
78.0	161.0
78.0	155.0
78.0	152.0
78.0	158.0
78.0	162.0
78.0	150.0
78.0	3.0
78.0	163.0
78.0	147.0
78.0	156.0
78.0	16.0
78.0	14.0
78.0	148.0
78.0	13.0
78.0	160.0
78.0	146.0
78.0	145.0
79.0	149.0
79.0	151.0
79.0	153.0
79.0	154.0
79.0	161.0
79.0	3.0
79.0	8.0
79.0	137.0
79.0	168.0
79.0	156.0
79.0	18.0
79.0	11.0
79.0	152.0
79.0	158.0
79.0	150.0
79.0	157.0
79.0	162.0
79.0	17.0
79.0	169.0
79.0	163.0
79.0	160.0
79.0	155.0
79.0	147.0
79.0	170.0
79.0	16.0
79.0	159.0
79.0	14.0
79.0	132.0
79.0	148.0
79.0	13.0
79.0	146.0
79.0	145.0
80.0	128.0
80.0	166.0
80.0	146.0
80.0	165.0
80.0	8.0
80.0	3.0
80.0	132.0
80.0	147.0
80.0	11.0
80.0	171.0
80.0	164.0
80.0	167.0
80.0	17.0
80.0	16.0
80.0	18.0
80.0	137.0
80.0	14.0
80.0	13.0
80.0	160.0
80.0	145.0
81.0	172.0
81.0	173.0
81.0	174.0
