47	0	61	2	event
47	0	106	2	event
47	0	90	2	event
47	0	26	4	event
47	0	89	2	event
47	0	63	2	event
47	0	8	2	event
47	0	88	2	event
47	0	85	2	event
47	0	14	1	event
47	0	58	2	event
47	0	86	2	event
47	0	108	2	event
47	0	92	2	event
47	0	99	2	event
47	0	87	2	event
48	0	52	1	event
48	0	11	2	event
48	0	69	3	event
48	0	90	3	event
48	0	14	2	event
48	0	8	3	event
48	0	103	2	event
48	0	106	2	event
48	0	108	2	event
48	0	18	2	event
48	0	86	2	event
48	0	3	1	event
48	0	93	2	event
48	0	97	2	event
48	0	91	1	event
48	0	63	2	event
48	0	92	3	event
48	0	61	2	event
48	0	87	4	event
48	0	13	4	event
48	0	95	2	event
49	0	58	2	event
49	0	63	3	event
49	0	95	3	event
49	0	86	2	event
49	0	91	3	event
49	0	8	4	event
49	0	90	1	event
49	0	15	4	event
49	0	89	2	event
49	0	11	4	event
49	0	92	3	event
49	0	93	1	event
49	0	61	2	event
49	0	69	2	event
49	0	87	3	event
50	0	108	2	event
50	0	106	4	event
50	0	18	2	event
50	0	93	2	event
50	0	99	4	event
50	0	89	2	event
50	0	87	1	event
50	0	11	2	event
50	0	69	2	event
50	0	90	2	event
50	0	97	4	event
50	0	61	1	event
50	0	105	3	event
50	0	63	2	event
50	0	95	4	event
50	0	26	2	event
50	0	109	1	event
50	0	8	4	event
50	0	110	1	event
50	0	14	2	event
50	0	15	2	event
50	0	96	1	event
50	0	94	1	event
51	0	90	2	event
51	0	15	2	event
51	0	86	2	event
51	0	11	2	event
51	0	8	2	event
51	0	58	3	event
51	0	98	2	event
51	0	87	2	event
51	0	95	2	event
51	0	97	2	event
51	0	93	2	event
51	0	94	3	event
51	0	63	2	event
51	0	92	2	event
51	0	26	1	event
51	0	103	2	event
51	0	17	2	event
52	0	8	1	event
52	0	26	1	event
52	0	88	2	event
52	0	69	2	event
52	0	58	2	event
52	0	90	2	event
52	0	91	4	event
52	0	85	2	event
52	0	63	2	event
52	0	52	2	event
52	0	89	3	event
52	0	93	1	event
52	0	18	2	event
52	0	98	1	event
52	0	94	2	event
53	0	87	1	event
53	0	8	2	event
53	0	3	1	event
53	0	99	3	event
53	0	108	3	event
53	0	14	1	event
53	0	96	2	event
53	0	93	2	event
53	0	86	4	event
53	0	15	1	event
53	0	63	1	event
53	0	90	2	event
53	0	95	2	event
53	0	92	2	event
53	0	98	1	event
53	0	58	1	event
53	0	11	2	event
53	0	103	1	event
54	0	11	1	intangible
54	0	13	2	intangible
54	0	8	2	intangible
54	0	3	1	intangible
54	0	111	2	intangible
55	0	14	2	computerlanguage
55	0	111	2	computerlanguage
55	0	17	3	computerlanguage
55	0	13	2	computerlanguage
55	0	16	3	computerlanguage
55	0	18	2	computerlanguage
56	0	17	2	computerlanguage
56	0	3	2	computerlanguage
56	0	11	2	computerlanguage
56	0	7	2	computerlanguage
56	0	111	4	computerlanguage
57	0	7	2	intangible
57	0	8	4	intangible
57	0	14	2	intangible
57	0	3	2	intangible
57	0	11	2	intangible
58	0	16	3	intangible
58	0	3	1	intangible
58	0	111	2	intangible
58	0	18	2	intangible
58	0	17	2	intangible
58	0	14	2	intangible
58	0	7	2	intangible
58	0	11	4	intangible
59	0	14	2	intangible
59	0	8	3	intangible
59	0	13	2	intangible
59	0	11	3	intangible
60	0	8	2	intangible
60	0	13	2	intangible
60	0	11	2	intangible
60	0	18	2	intangible
60	0	14	2	intangible
61	0	11	1	language
61	0	18	2	language
61	0	3	2	language
61	0	14	3	language
62	0	3	2	intangible
62	0	16	3	intangible
62	0	14	3	intangible
62	0	8	4	intangible
62	0	7	2	intangible
62	0	111	2	intangible
63	0	14	2	intangible
63	0	3	2	intangible
63	0	18	1	intangible
63	0	8	2	intangible
63	0	11	2	intangible
63	0	13	2	intangible
64	0	11	3	intangible
64	0	16	1	intangible
64	0	3	2	intangible
64	0	8	2	intangible
64	0	17	3	intangible
64	0	18	2	intangible
64	0	13	2	intangible
65	0	112	2	service
65	0	113	1	service
65	0	17	2	service
65	0	46	2	service
65	0	14	2	service
65	0	3	2	service
65	0	114	1	service
65	0	8	4	service
65	0	18	2	service
65	0	115	1	service
65	0	116	2	service
65	0	117	1	service
65	0	118	3	service
65	0	13	1	service
65	0	16	1	service
65	0	119	2	service
66	0	14	2	financialproduct
66	0	120	4	financialproduct
66	0	11	2	financialproduct
66	0	8	3	financialproduct
66	0	3	2	financialproduct
66	0	121	3	financialproduct
66	0	63	2	financialproduct
66	0	117	2	financialproduct
66	0	109	2	financialproduct
66	0	122	1	financialproduct
66	0	123	2	financialproduct
66	0	18	2	financialproduct
66	0	16	3	financialproduct
66	0	114	2	financialproduct
66	0	112	2	financialproduct
66	0	61	1	financialproduct
66	0	51	2	financialproduct
66	0	58	2	financialproduct
66	0	124	2	financialproduct
66	0	46	2	financialproduct
66	0	125	2	financialproduct
67	0	114	3	service
67	0	126	3	service
67	0	117	3	service
67	0	112	2	service
67	0	61	1	service
67	0	116	3	service
67	0	123	3	service
67	0	125	3	service
67	0	46	3	service
67	0	63	2	service
67	0	119	2	service
67	0	14	2	service
67	0	122	1	service
67	0	13	3	service
67	0	17	4	service
67	0	113	4	service
67	0	8	2	service
67	0	118	4	service
67	0	16	2	service
67	0	3	4	service
67	0	127	2	service
67	0	114	3	service
68	0	17	3	intangible
68	0	16	3	intangible
68	0	7	3	intangible
68	0	11	3	intangible
68	0	8	4	intangible
68	0	14	2	intangible
69	0	14	2	intangible
69	0	18	4	intangible
70	0	8	2	intangible
70	0	11	2	intangible
70	0	14	3	intangible
70	0	16	2	intangible
70	0	18	2	intangible
71	0	128	3	medicalprocedure
71	0	129	2	medicalprocedure
71	0	130	3	medicalprocedure
71	0	131	3	medicalprocedure
71	0	132	3	medicalprocedure
71	0	133	3	medicalprocedure
71	0	134	3	medicalprocedure
71	0	135	4	medicalprocedure
71	0	136	2	medicalprocedure
71	0	17	4	medicalprocedure
71	0	137	3	medicalprocedure
71	0	14	2	medicalprocedure
71	0	18	2	medicalprocedure
71	0	138	3	medicalprocedure
71	0	3	2	medicalprocedure
71	0	139	3	medicalprocedure
71	0	140	4	medicalprocedure
71	0	141	2	medicalprocedure
71	0	8	1	medicalprocedure
71	0	142	3	medicalprocedure
71	0	143	3	medicalprocedure
71	0	144	3	medicalprocedure
71	0	129	2	medicalprocedure
72	0	14	1	medicalintangible
72	0	11	3	medicalintangible
72	0	8	2	medicalintangible
72	0	145	2	medicalintangible
72	0	137	3	medicalintangible
72	0	146	2	medicalintangible
72	0	147	2	medicalintangible
72	0	128	4	medicalintangible
73	0	148	2	medicalcondition
73	0	149	4	medicalcondition
73	0	8	2	medicalcondition
73	0	137	2	medicalcondition
73	0	150	2	medicalcondition
73	0	151	2	medicalcondition
73	0	3	2	medicalcondition
73	0	152	1	medicalcondition
73	0	153	3	medicalcondition
73	0	154	2	medicalcondition
73	0	155	4	medicalcondition
73	0	156	3	medicalcondition
73	0	157	2	medicalcondition
73	0	158	2	medicalcondition
73	0	159	2	medicalcondition
73	0	11	2	medicalcondition
73	0	132	2	medicalcondition
73	0	160	2	medicalcondition
74	0	160	3	medicalcondition
74	0	8	3	medicalcondition
74	0	157	4	medicalcondition
74	0	159	3	medicalcondition
74	0	18	3	medicalcondition
74	0	161	2	medicalcondition
74	0	151	1	medicalcondition
74	0	156	2	medicalcondition
74	0	14	2	medicalcondition
74	0	158	1	medicalcondition
74	0	137	4	medicalcondition
74	0	147	4	medicalcondition
74	0	153	1	medicalcondition
74	0	152	3	medicalcondition
74	0	11	1	medicalcondition
74	0	148	2	medicalcondition
74	0	150	2	medicalcondition
74	0	162	2	medicalcondition
74	0	16	4	medicalcondition
74	0	163	2	medicalcondition
75	0	164	2	anatomicalsystem
75	0	128	2	anatomicalsystem
75	0	146	2	anatomicalsystem
75	0	165	2	anatomicalsystem
75	0	147	2	anatomicalsystem
75	0	137	3	anatomicalsystem
75	0	14	2	anatomicalsystem
75	0	132	2	anatomicalsystem
75	0	166	2	anatomicalsystem
75	0	18	2	anatomicalsystem
75	0	167	2	anatomicalsystem
75	0	11	2	anatomicalsystem
75	0	13	2	anatomicalsystem
76	0	137	3	medicalcondition
76	0	150	3	medicalcondition
76	0	148	2	medicalcondition
76	0	161	2	medicalcondition
76	0	163	3	medicalcondition
76	0	157	3	medicalcondition
76	0	168	2	medicalcondition
76	0	8	2	medicalcondition
76	0	169	3	medicalcondition
76	0	159	4	medicalcondition
76	0	153	2	medicalcondition
76	0	160	2	medicalcondition
76	0	151	2	medicalcondition
76	0	158	2	medicalcondition
76	0	3	2	medicalcondition
76	0	152	3	medicalcondition
76	0	156	2	medicalcondition
76	0	155	2	medicalcondition
76	0	17	3	medicalcondition
76	0	170	2	medicalcondition
76	0	13	2	medicalcondition
76	0	145	4	medicalcondition
77	0	132	2	anatomicalsystem
77	0	18	2	anatomicalsystem
77	0	166	2	anatomicalsystem
77	0	146	4	anatomicalsystem
77	0	167	2	anatomicalsystem
77	0	8	1	anatomicalsystem
77	0	165	1	anatomicalsystem
77	0	171	3	anatomicalsystem
77	0	17	3	anatomicalsystem
77	0	13	1	anatomicalsystem
77	0	147	2	anatomicalsystem
77	0	164	2	anatomicalsystem
77	0	3	4	anatomicalsystem
77	0	14	2	anatomicalsystem
77	0	145	2	anatomicalsystem
77	0	128	4	anatomicalsystem
77	0	137	4	anatomicalsystem
78	0	159	4	medicalcondition
78	0	132	3	medicalcondition
78	0	137	2	medicalcondition
78	0	151	3	medicalcondition
78	0	11	3	medicalcondition
78	0	169	2	medicalcondition
78	0	157	3	medicalcondition
78	0	168	3	medicalcondition
78	0	149	2	medicalcondition
78	0	18	3	medicalcondition
78	0	8	2	medicalcondition
78	0	154	3	medicalcondition
78	0	153	2	medicalcondition
78	0	170	3	medicalcondition
78	0	159	2	medicalcondition
78	0	17	1	medicalcondition
78	0	161	3	medicalcondition
78	0	155	3	medicalcondition
78	0	152	4	medicalcondition
78	0	158	2	medicalcondition
78	0	162	4	medicalcondition
78	0	150	3	medicalcondition
78	0	3	1	medicalcondition
78	0	163	2	medicalcondition
79	0	149	3	medicalcondition
79	0	151	2	medicalcondition
79	0	153	3	medicalcondition
79	0	154	3	medicalcondition
79	0	161	3	medicalcondition
79	0	3	2	medicalcondition
79	0	8	2	medicalcondition
79	0	137	3	medicalcondition
79	0	168	2	medicalcondition
79	0	156	4	medicalcondition
79	0	18	2	medicalcondition
79	0	11	2	medicalcondition
79	0	152	2	medicalcondition
79	0	158	2	medicalcondition
79	0	150	3	medicalcondition
79	0	157	2	medicalcondition
79	0	162	3	medicalcondition
79	0	17	2	medicalcondition
79	0	169	1	medicalcondition
79	0	163	4	medicalcondition
79	0	160	3	medicalcondition
79	0	155	3	medicalcondition
80	0	128	3	anatomicalsystem
80	0	166	2	anatomicalsystem
80	0	146	2	anatomicalsystem
80	0	165	3	anatomicalsystem
80	0	8	2	anatomicalsystem
80	0	3	1	anatomicalsystem
80	0	132	3	anatomicalsystem
80	0	147	2	anatomicalsystem
80	0	11	2	anatomicalsystem
80	0	171	1	anatomicalsystem
80	0	164	2	anatomicalsystem
80	0	167	2	anatomicalsystem
80	0	17	3	anatomicalsystem
81	0	172	2	drug
81	0	173	3	drug
81	0	174	3	drug
81	0	175	2	drug
81	0	132	2	drug
81	0	176	2	drug
81	0	177	2	drug
81	0	178	2	drug
81	0	137	4	drug
81	0	179	2	drug
81	0	180	3	drug
81	0	181	2	drug
81	0	182	2	drug
81	0	14	2	drug
